company_id,company,year,motivators,topic
1,ArcelorMittal,2019,"The European Commission has presented a package of measures to implement key actions with respect to its sustainable finance plan, including a proposed regulation to create a unified classification system (“taxonomy”) on what can be considered an environmentally sustainable economic activity",-1
1,ArcelorMittal,2019,"If the metrics adopted in the taxonomy are not appropriate for the Company or if investors begin to view investments in steel and mining as undesirable, it may become more difficult and/or more expensive for the Company to obtain financing",1
1,ArcelorMittal,2019,The world needs to find a new way of doing things that enables further economic and social development while minimising environmental damage,4
1,ArcelorMittal,2019,Success in reducing the carbon footprint of steel requires finding new ways to make steel in a less emissions-intensive process,1
1,ArcelorMittal,2019,"The industrialisation of the world has been powered by fossil fuels, and the steel industry has involved using coal-based products, such as coke, to reduce iron ore in the blast furnace",1
1,ArcelorMittal,2019,The large volumes of steel produced globally mean that the industry emits over three gigatons of CO 2 annually,1
1,ArcelorMittal,2019,"We are committed to the objectives of the Paris Agreement and I want to reassure our stakeholders that we will do our best to contribute effectively to a low-carbon world and, in doing so, help them manage their own risks and ambitions",5
1,ArcelorMittal,2019,We need to develop breakthrough low-emissions steelmaking technologies,1
1,ArcelorMittal,2019,"We are working on the technologies for several potential pathways including circular carbon and clean power, and these underpin our ambition to significantly reduce our carbon footprint by 2050",12
1,ArcelorMittal,2019,"Steel is integral to the fabric of modern society, and a key enabler of many of the new technologies and clean infrastructure solutions that will deliver the circular economy of the future",1
1,ArcelorMittal,2019,"Already, when used in a range of today’s sustainable applications, such as offshore wind turbines, lightweight electric vehicles and low-energy buildings, steel achieves emissions reductions that are estimated to outweigh emissions associated with its production by a ratio of six to one",1
1,ArcelorMittal,2020,Reassuring customers on sustainability performance,6
1,ArcelorMittal,2020,Addressing the climate challenge,8
1,ArcelorMittal,2020,Reaching net zero by 2050,11
1,ArcelorMittal,2020,Doubling the number of women managers by 2030,15
1,ArcelorMittal,2020,Constructive government policies for a level playing field,-1
1,ArcelorMittal,2020,Right market conditions to create a level playing field between steelmakers,1
1,ArcelorMittal,2020,Supportive policy for a low-emission steel industry,1
1,ArcelorMittal,2020,Opportunities for steel to be the material of choice for a low-carbon world,1
1,ArcelorMittal,2020,Opportunities for infrastructure required for the transition to a low-carbon economy,12
1,ArcelorMittal,2020,Recognition by CDP for strong performance in corporate transparency and action on climate change,-1
1,ArcelorMittal,2020,Pressure to intensify efforts to decarbonise as an industry,5
1,ArcelorMittal,2020,Pressure to achieve net zero targets,11
1,ArcelorMittal,2020,Pressure to make difficult economic decisions due to harsh business environment of Covid-19,7
1,ArcelorMittal,2021,New Group target of a 25% reduction in CO 2 e emissions intensity by 2030,0
1,ArcelorMittal,2021,$565 million allocated to 40 projects with environmental benefits,0
1,ArcelorMittal,2021,XCarb TM steel transformation programme,1
1,ArcelorMittal,2021,Government support for decarbonization technologies,5
1,ArcelorMittal,2021,Effective policies to secure a level playing field,-1
1,ArcelorMittal,2021,Decarbonization technologies becoming more mature and efficient,-1
1,ArcelorMittal,2021,Public funding covering 50% of the total cost of decarbonization,5
1,ArcelorMittal,2021,Renewable energy certificates,13
1,ArcelorMittal,2021,Direct power purchase agreements (PPA) with suppliers from renewables projects,13
1,ArcelorMittal,2021,"Carbon capture, utilisation and storage (CCUS) infrastructure expansion",-1
1,ArcelorMittal,2021,Climate-friendly policies in Europe and other jurisdictions,8
1,ArcelorMittal,2021,Introduction of a carbon price,-1
1,ArcelorMittal,2021,Stringent GHG reduction requirements,0
1,ArcelorMittal,2021,Net-zero targets and climate ambition,11
1,ArcelorMittal,2021,Climate Action Report 2 aligned with TCFD and Climate Action 100+,0
1,ArcelorMittal,2021,ResponsibleSteel TM certification,1
1,ArcelorMittal,2021,Commitment to IRMA,11
1,ArcelorMittal,2021,Commitment to avoid “carbon leakage”,0
1,ArcelorMittal,2021,Compensation for the significantly higher costs of decarbonization,5
1,ArcelorMittal,2021,Fair and competitive landscape for companies during the transition period,-1
1,ArcelorMittal,2021,"Support from host countries, first and foremost from the European Union and its member states",-1
1,ArcelorMittal,2021,"Support from local communities through employment, procurement, taxation and sustainable development initiatives",-1
1,ArcelorMittal,2021,Partnership approach with local communities to address issues affecting them and their environment,5
1,ArcelorMittal,2021,Decarbonization roadmap to net zero,5
1,ArcelorMittal,2021,Five levers to increase the amount of clean electricity consumed,13
1,ArcelorMittal,2021,Purchasing renewable energy certificates and direct power purchase agreements (PPA) with suppliers from renewables projects,13
1,ArcelorMittal,2022,Spiking energy prices,-1
1,ArcelorMittal,2022,Potential energy shortages,7
1,ArcelorMittal,2022,Increased risk of financial exposure,2
1,ArcelorMittal,2022,More stringent GHG reduction requirements,0
1,ArcelorMittal,2022,Carbon prices,-1
1,ArcelorMittal,2022,Introduction of effective policies to secure a level playing field,-1
1,ArcelorMittal,2022,Decarbonization technologies becoming more mature and efficient,-1
1,ArcelorMittal,2022,Public funding covering 50% of the total cost of decarbonization,5
1,ArcelorMittal,2022,Governmental and societal support for decarbonization,5
1,ArcelorMittal,2022,Regulatory environment and business environment evolving,2
1,ArcelorMittal,2022,Predictability of the regulatory environment and business environment,2
1,ArcelorMittal,2022,Inflation Reduction Act in the United States,7
1,ArcelorMittal,2022,EU net Zero Industry Act,11
1,ArcelorMittal,2022,Renewable energy becoming more competitive,13
1,ArcelorMittal,2022,Green hydrogen becoming commercially viable,-1
1,ArcelorMittal,2022,CCS becoming commercially viable,-1
1,ArcelorMittal,2022,Climate-friendly policies in other regions,8
1,ArcelorMittal,2022,Net-zero targets,11
1,ArcelorMittal,2022,Fossil fuel transition,-1
1,ArcelorMittal,2022,Net-zero economy,11
1,ArcelorMittal,2022,GHG reduction requirements,0
1,ArcelorMittal,2022,Carbon prices being introduced and increased,-1
1,ArcelorMittal,2023,"Decrease of steel demand compared to business as usual, due to increased material efficiency and product lifetimes, and increased circularity.",1
1,ArcelorMittal,2023,"Transition to a low-carbon economy brings opportunities for growth in emerging economies like India, due to the expansion of their infrastructure, and in key markets associated with clean technologies (e.g. wind turbines, solar panels and electric vehicles).",12
1,ArcelorMittal,2023,"Restrictions on clean energy scalability, which can have significant impacts on our decarbonisation costs in some regions.",5
1,ArcelorMittal,2023,Climate and industrial policies between regions not being aligned may lead to carbon leakage.,8
1,ArcelorMittal,2023,Increasing shareholder activism and/or litigation in relation to sustainability matters.,-1
1,ArcelorMittal,2023,"Economic developments, uncertainties over the pace of transition to low-emission technologies, political and environmental actions that will be taken to meet the carbon reduction goals, regulatory changes and emissions activity arising from climate-related matters.",12
1,ArcelorMittal,2023,Competition from other materials and alternative steel-based technologies could reduce market prices and demand for steel products and thereby reduce ArcelorMittal’s cash flows and profitability.,1
1,ArcelorMittal,2023,"Low emissions technologies will become more competitive over time as more stringent GHG reduction requirements and/or carbon prices are introduced and increased in each jurisdiction, alongside the introduction of effective policies to secure a level playing field, and the decarbonization technologies themselves become more mature and efficient.",-1
1,ArcelorMittal,2023,"A fair competitive landscape that accounts for the global nature of the steel market, ensuring domestic production and imports are subject to equivalent GHG reduction regulations and incentives, such as a fairly and internationally applied Emissions Trading Scheme (ETS).",1
1,ArcelorMittal,2023,Financial support to innovate and make long-term investments and neutralize the higher operating costs of low and zero carbon-emissions steelmaking.,1
1,ArcelorMittal,2023,Access to sufficient clean energies at affordable price levels.,5
1,ArcelorMittal,2023,Incentives to encourage the consumption of low- and zero-carbon emissions steel over higher carbon emissions steel.,1
1,ArcelorMittal,2023,Creation of clear definitions for low-carbon emissions physical steel to support the steel industry in its transition to net-zero by 2050.,1
1,ArcelorMittal,2023,Public funding covers 50% of the total cost of decarbonization (capital expenditures and higher operating expenses) so that the Company and industry are not rendered uncompetitive during this transition period.,5
1,ArcelorMittal,2024,Uncertainties over the pace of transition to low-emission technologies,12
1,ArcelorMittal,2024,Political and environmental actions to meet carbon reduction goals,8
1,ArcelorMittal,2024,Regulatory changes and emissions activity arising from climate-related matters,2
1,ArcelorMittal,2024,Need for further support from host countries through more supportive policies,-1
1,ArcelorMittal,2024,Requirement for a level playing field to maintain competitiveness,-1
1,ArcelorMittal,2024,"Need to avoid ""carbon leakage"" and provide compensation for higher costs",-1
1,ArcelorMittal,2024,Introduction of carbon prices in each jurisdiction,-1
1,ArcelorMittal,2024,Introduction of effective policies to secure a level playing field,-1
1,ArcelorMittal,2024,Development of low emissions technologies,12
1,ArcelorMittal,2024,Implementation of a cost on carbon in each jurisdiction,-1
1,ArcelorMittal,2024,Need for more stringent global GHG reduction requirements,0
1,ArcelorMittal,2024,Implications of the net-zero path on future taxable profits expectations,11
1,ArcelorMittal,2024,Costs of green hydrogen and its evolution over time,-1
1,ArcelorMittal,2024,Construction of DRI and EAF facilities,13
1,ArcelorMittal,2024,Development of CCUS infrastructure,-1
1,ArcelorMittal,2024,Timing of the introduction of GHG reduction requirements and supportive policies,0
1,ArcelorMittal,2024,Achievement of carbon neutrality by 2050,3
1,ArcelorMittal,2024,Costs of green hydrogen,-1
1,ArcelorMittal,2024,Evolution of green hydrogen towards becoming a viable fuel source,-1
1,ArcelorMittal,2024,Natural gas-based DRI production in Europe not yet being a competitive interim solution,-1
1,ArcelorMittal,2024,Introduction of GHG reduction requirements and supportive policies in applicable jurisdictions,0
1,ArcelorMittal,2025,Pressure from science to adapt to the pace of change demanded by climate crisis.,8
1,ArcelorMittal,2025,Pressure from markets to remain aligned with decarbonisation.,5
1,ArcelorMittal,2025,Pressure from society to act on climate change.,8
1,ArcelorMittal,2025,Risk to future relevance if ArcelorMittal does not lead the transition.,1
1,ArcelorMittal,2025,Risk that delaying climate action may prove more costly than committing to it.,0
1,ArcelorMittal,2025,"Opportunity for ArcelorMittal to lead the transition with its scale, capital, and technical expertise.",1
1,ArcelorMittal,2025,Opportunity for investment and innovation to drive decarbonisation in steel.,1
1,ArcelorMittal,2025,Commitment to long-term competitiveness in a decarbonising world.,5
1,ArcelorMittal,2025,Commitment to strategic vision for economic viability in a decarbonising world.,5
1,ArcelorMittal,2025,Incentive to act on climate change to avoid worsening the state of the climate and the planet.,0
1,ArcelorMittal,2025,Incentive to move forward with decarbonisation to remain competitive.,5
15,NipponSteel,2014,Regulatory reforms,2
15,NipponSteel,2014,Improvements,0
15,NipponSteel,2014,Targets and achievements,11
15,NipponSteel,2014,Promotion of global warming countermeasures,-1
15,NipponSteel,2014,Pressure to prevent environmental accidents,2
15,NipponSteel,2014,Development of environmental and energy solutions,12
15,NipponSteel,2014,Promotion of environmental relation activities,-1
15,NipponSteel,2014,Enhancement and promotion of environmental management,-1
15,NipponSteel,2014,Creation of a low-carbon society,12
15,NipponSteel,2014,Action plans for a low-carbon society,12
15,NipponSteel,2017,Adoption of the Paris Agreement,5
15,NipponSteel,2017,Plan to cut greenhouse gas emissions in Japan,0
15,NipponSteel,2017,Theoretically infinite recycling of steel,1
15,NipponSteel,2017,Steel production at the world’s top-class energy efficiency,1
15,NipponSteel,2017,Improved fuel economy and reduced CO2 emissions,0
15,NipponSteel,2017,Contribution to energy preservation and reduction in CO2 emissions,-1
15,NipponSteel,2017,Reduction in product weight caused by enhanced material strength,-1
15,NipponSteel,2018,"Concerning collection of waste plastics and other ways, only an increase in the collected volume compared to fiscal 2005 is counted as the amount of reduction in emissions.",0
15,NipponSteel,2018,The primary focus is on a 3 million ton reduction in CO 2 emissions by steelmakers’ own initiatives for efficient use of energy and other ways.,1
15,NipponSteel,2018,"The United Nations has adopted the Sustainable Development Goals (SDGs) and the Paris Agreement has entered into force, which have reinforced corporate responsibility to contribute to the achievement of a sustainable society.",4
15,NipponSteel,2018,"Contributing to the achievement of a sustainable society (SDGs) bases, so that we can steadily deliver unrivaled high-end steel materials with superior resistance to corrosion, high temperature, products and solutions to customers and aim at enhancing cost competitiveness.",1
15,NipponSteel,2018,"Being a company with integrity and reliability is one of our underlying objectives, in addition to generating profit and making sustainable growth through our daily operations.",4
15,NipponSteel,2018,We will continuously work at appropriate risk management and implement solutions to reduce environmental burden with due consideration to the situation at each point of operation.,2
15,NipponSteel,2018,"We comply with laws and regulations, adapt to ordinances, bylaws, and standards, and carry out measures to reduce environmental burden with due consideration to the situation at each point of operation.",2
15,NipponSteel,2018,"We will keep reminding ourselves that environmental risk management, including prevention of unexpected events and accidents, is one of our overriding concerns for our sustainable operations.",2
15,NipponSteel,2019,Commitment to maximize the potential of steel as a material and providing competitive products and solutions.,1
15,NipponSteel,2019,Commitment to sustainable social development.,4
15,NipponSteel,2019,Commitment to integrity and reliability in actions.,4
15,NipponSteel,2019,Pressure to cope with risks of demand shifts to other products and services that benefit society.,6
15,NipponSteel,2019,"Opportunity to contribute to sustainable global growth on the strengths of advanced technologies, products and solutions.",0
15,NipponSteel,2019,Opportunity to be the frontrunner in the world in automation of steelmaking lines and technologies in energy saving and high-grade steel production.,1
15,NipponSteel,2019,Commitment to profit from global demand in steel.,1
15,NipponSteel,2019,"Commitment to the JISF's goal of realizing ""zero-carbon"" steel.",1
15,NipponSteel,2019,Opportunity to capture opportunities to respond to needs of society and diverse industries.,-1
15,NipponSteel,2019,"Commitment to the concept of the Environment, Social, and Governance (ESG).",4
15,NipponSteel,2019,Commitment to the very existence and growth of the company.,4
15,NipponSteel,2019,Commitment to the base that supports the very existence and growth of the company.,4
15,NipponSteel,2019,Opportunity to contribute to global environmental improvement.,4
15,NipponSteel,2019,Opportunity to mitigate escalated severe natural disasters.,-1
15,NipponSteel,2019,Commitment to the importance of integrity and reliability in actions.,4
15,NipponSteel,2019,Commitment to the maintenance and improvement of corporate value.,4
15,NipponSteel,2019,Commitment to the concept of sustainable development.,4
15,NipponSteel,2019,Commitment to the Sustainable Development Goals.,4
15,NipponSteel,2019,Opportunity to change the demand for steel as a material.,1
15,NipponSteel,2019,Opportunity to develop more light-weighted steel with much higher strength.,1
15,NipponSteel,2019,Opportunity to combine strength of steel with other materials.,1
15,NipponSteel,2019,Opportunity to develop and provide total solutions that incorporate usage and processing technology.,0
15,NipponSteel,2019,Opportunity to make the most of steel as a material.,1
15,NipponSteel,2019,Commitment to the Management Principles.,4
15,NipponSteel,2019,Commitment to the execution and follow-up of ESG initiatives.,4
15,NipponSteel,2019,Commitment to the assessment of outcome through Key Performance Indicators (KPI).,4
15,NipponSteel,2019,Opportunity to contribute to sustainable social development.,4
15,NipponSteel,2019,"Opportunity to contribute to the concept of the Environment, Social, and Governance (ESG).",4
15,NipponSteel,2019,Opportunity to contribute to the very existence and growth of the company.,4
15,NipponSteel,2019,Opportunity to contribute to the base that supports the very existence and growth of the company.,4
15,NipponSteel,2019,Opportunity to combine strength of,-1
15,NipponSteel,2020,Setting of individual companies’ goals on CO 2 emission reduction,0
15,NipponSteel,2020,Phase II FY2030 9 million t-CO 2 1 42 million t-CO 2 80 million t-CO 2 2030 and 2050 vision) toward a decarbonized society,-1
15,NipponSteel,2020,R&D related to low CO 2 emission technologies,12
15,NipponSteel,2020,Development of hydrogen reduction technologies,-1
15,NipponSteel,2020,"Implementation of vision for climate change mitigation, “A challenge towards Steel and R&D and technology adoption related to low CO 2 emission”",1
15,NipponSteel,2020,Curbing of CO 2 emissions,0
15,NipponSteel,2020,99% recycling of by-products,14
15,NipponSteel,2020,The world’s top-class energy efficiency,7
15,NipponSteel,2020,The top-runner approach in many steelworks,1
15,NipponSteel,2020,Cost reduction,7
15,NipponSteel,2020,Being global,-1
15,NipponSteel,2020,Technology,0
15,NipponSteel,2020,Strength in development and technology,0
15,NipponSteel,2020,Execution of stringent measures on subjects such as individual companies’ scenarios for Zero Carbon formulation,0
15,NipponSteel,2020,Development of technology to fixate and utilize CO 2,12
15,NipponSteel,2020,"Setting of long-term ratio of our strategic products, such as high-tensile steel selection of products and facilities",1
15,NipponSteel,2021,Growing global awareness of climate change,8
15,NipponSteel,2021,Need for high-grade electrical steel sheets for realization of carbon neutrality,1
15,NipponSteel,2021,Requirement for materials that contribute to weight reduction in batteries,-1
15,NipponSteel,2021,Need for breakthrough technology development in unexplored areas,0
15,NipponSteel,2021,Establishment of zero-carbon steel technology,1
15,NipponSteel,2021,"Installation of a new next-generation hot strip mill for stable, economical mass production",1
15,NipponSteel,2021,Development of a new production process that promotes CO2 emission reduction,-1
15,NipponSteel,2021,Digital transformation to streamline operations and decision-making,6
15,NipponSteel,2021,Pursuing world-leading technology and manufacturing capabilities,0
15,NipponSteel,2021,Need to enhance competitiveness as a material,0
15,NipponSteel,2021,Contribution to achieving sustainable development and the SDGs,4
15,NipponSteel,2021,Commitment to carbon neutrality and digital transformation,3
15,NipponSteel,2021,Maximizing the potential of steel and enhancing its competitiveness,1
15,NipponSteel,2022,Concern about climate issues threatening the future of mankind,8
15,NipponSteel,2022,Need for CO2 emission reductions of society,0
15,NipponSteel,2022,Achievement of carbon neutrality by 2050,3
15,NipponSteel,2022,Use of a diverse range of financial/non-financial assets and competitive advantages,-1
15,NipponSteel,2022,Provision of products and solutions to customers,6
15,NipponSteel,2022,Stable production and continual profit generation,0
15,NipponSteel,2022,"Response to challenges of sustainability issues, such as expanded recycling",14
15,NipponSteel,2022,"Development of high-function products, and related design and processing technology",-1
15,NipponSteel,2022,Innovative process development,0
15,NipponSteel,2022,Use of advanced ICT and artificial intelligence (AI),0
15,NipponSteel,2022,Profit secured by energy conservation,7
15,NipponSteel,2022,Improvement of direct contract-technology,0
15,NipponSteel,2022,Active investment in strategic products (industrial sector) based pricing,6
15,NipponSteel,2022,CO2 emissions reduction from other manufacturing processes,-1
15,NipponSteel,2022,Shift to a more sophisticated order mix,-1
15,NipponSteel,2022,Carbon structural measures offset (CCUS),-1
15,NipponSteel,2022,20% reduction in capacity after implementing the structural measures,2
15,NipponSteel,2022,Active investment in strategic products,6
15,NipponSteel,2022,Increase the weight of high-value-added products,-1
15,NipponSteel,2022,Selection of products and facilities,6
15,NipponSteel,2022,Carbon neutral targets,3
15,NipponSteel,2022,Medium- to long-term targets for carbon neutrality,3
15,NipponSteel,2022,Government's Clean Energy Strategy,5
15,NipponSteel,2022,Policy to change the energy supply structure,-1
15,NipponSteel,2022,Active promotion of low-carbon technologies,12
15,NipponSteel,2022,Efforts to address climate change through industry organizations,5
15,NipponSteel,2022,Participation in climate change action of the global steel industry,1
15,NipponSteel,2022,Calculation and reporting of CO2 emissions of steel mills using a common global method,1
15,NipponSteel,2022,Achievement of carbon neutral steel and other innovations,1
15,NipponSteel,2022,Leadership in steel technology,1
15,NipponSteel,2022,Development of technology which can become key drivers for carbon neutral steel,1
15,NipponSteel,2023,"Preparation for risks Capturing business opportunities utilization, for promotion of policies to achieve carbon neutrality in the materials industry",-1
15,NipponSteel,2023,"Measures to ensure equal footing to deal with hydrogen, electricity, and raw material operation cost increases",-1
15,NipponSteel,2023,Need to develop a roadmap to realize CCUS implementation,-1
15,NipponSteel,2023,"Contribution to policy formulation, as exemplified by the recently passed GX Promotion Act and GX Decarbonization Electricity Act",5
15,NipponSteel,2023,"Active development of policy proposals to achieve carbon neutrality by making use of all opportunities with the government, relevant ministries and local governments",3
15,NipponSteel,2023,Commitment to meeting the challenge of realizing measures that can deliver economic rationality,7
15,NipponSteel,2023,"Robust and comprehensive government support measures comparable to those in Europe, the U.S. and China",-1
15,NipponSteel,2023,"Recommendations for a shift in the energy supply structure, including actively promoting the use of nuclear power",-1
15,NipponSteel,2023,Efforts to address climate change through industry organizations carbon neutrality in 2050 (GX policy package) and other agendas,3
15,NipponSteel,2023,Leadership role in the JISF and Keidanren to develop climate change measures,8
15,NipponSteel,2023,"Participation in climate change action of the global steel industry, led by the World Steel Association",1
15,NipponSteel,2023,Issuance of green bonds to increase both the capacity and quality of non-oriented electrical steel sheets,1
15,NipponSteel,2023,Raising the retirement age to 65 to contribute to carbon neutrality,3
15,NipponSteel,2023,Hiring of post-doctoral researchers to contribute to carbon neutrality,3
15,NipponSteel,2023,Development of public relations measures to increase recognition among a broad range of generations for carbon neutrality,3
15,NipponSteel,2023,Support for work and family balance to contribute to carbon neutrality,3
15,NipponSteel,2023,Active recruitment of career professionals (including alumni) to contribute to carbon neutrality,3
15,NipponSteel,2023,Raising the starting salaries to contribute to carbon neutrality,3
15,NipponSteel,2023,"Issuance of green bonds to increase both the capacity and quality of non-oriented electrical steel sheets, specifically designed for eco-car drive motors",1
15,NipponSteel,2023,Creation of a global production system in “regions poised for demand growth” and “domains where our technological and product proficiencies can be utilized” to contribute to carbon neutrality,3
15,NipponSteel,2023,R&D resources on a world-class scale to contribute to carbon neutrality,3
15,NipponSteel,2023,Minimal emissions to contribute to carbon neutrality,3
15,NipponSteel,2023,99% recycling of by-products to contribute to carbon neutrality,14
15,NipponSteel,2023,"Air, water, soil contamination risk management to contribute to carbon neutrality",3
15,NipponSteel,2023,Transitioning from raw material interests for stable procurement to “business” to contribute to carbon neutrality,3
15,NipponSteel,2023,Creation of social value to contribute to carbon neutrality,3
15,NipponSteel,2023,Jobs for employees and growth in community to contribute to carbon neutrality,3
15,NipponSteel,2023,Non-steel business products and services to contribute to carbon neutrality,3
15,NipponSteel,2023,Human capital to contribute to carbon neutrality,3
15,NipponSteel,2023,"Safe, reliable living to contribute to carbon neutrality",3
15,NipponSteel,2023,"Environment and energy, urban infrastructure to contribute to carbon neutrality",3
15,NipponSteel,2023,"Energy preservation, climate action, recycle-oriented society to contribute to carbon neutrality",3
15,NipponSteel,2023,"Diversity & Inclusion, and Human Resources Development to contribute to carbon neutrality",3
15,NipponSteel,2023,"Chemicals, Functional materials, composite materials to contribute to carbon neutrality",3
15,NipponSteel,2023,"Disaster prevention and reduction, National Resilience to contribute to carbon neutrality",3
15,NipponSteel,2023,"IT consulting, DX promotion, IT solution, modernization to contribute to carbon neutrality",3
15,NipponSteel,2023,Other group companies to contribute to carbon neutrality,3
15,NipponSteel,2023,Supporting the domestic steel business from upstream to downstream of the value chain to contribute to carbon neutrality,1
15,NipponSteel,2023,Incorporating distribution into its own business domain to contribute to carbon neutrality,3
15,NipponSteel,2023,Infrastructure to build in emerging countries and to rebuild in developed countries to contribute to carbon neutrality,3
15,NipponSteel,2023,Products and technological solutions in growth areas to contribute to carbon neutrality,3
15,NipponSteel,2023,Education for employees and communities to contribute to carbon neutrality,3
15,NipponSteel,2023,Three non-steel segments to contribute to carbon neutrality,1
15,NipponSteel,2023,Companies derived from steelmaking business generate synergy and realize top-class profitability in the respective field to contribute to carbon neutrality,1
15,NipponSteel,2023,Financial capital to contribute to carbon neutrality,3
15,NipponSteel,2023,Robust financial base to contribute to carbon neutrality,3
15,NipponSteel,2023,Social and other related capital to contribute to carbon neutrality,3
15,NipponSteel,2023,2050 as a target for carbon neutrality,3
15,NipponSteel,2023,Development of high-grade steel technology to contribute to carbon neutrality,1
15,NipponSteel,2023,Started use of biomass resources in power stations to contribute to carbon neutrality,3
15,NipponSteel,2023,Evolving into a Further Vertically-integrated Business Structure to contribute to carbon neutrality,3
15,NipponSteel,2023,Process technology to contribute to carbon neutrality,3
15,NipponSteel,2023,Developed a waste plastics recycling process using coke ovens to contribute to carbon neutrality,14
15,NipponSteel,2023,Started a blast furnace hydrogen reduction test of the COURSE50 project to contribute to carbon neutrality,1
15,NipponSteel,2023,Completed construction of the first commercial model of an energy-efficient CO 2 separation and recovery facility to contribute to carbon neutrality,3
15,NipponSteel,2023,Developed the next-generation CLC-μ Process for cooling steel plates to contribute to carbon neutrality,1
15,NipponSteel,2023,Three Wealth of steel products and solution proposals for diverse applications to contribute to carbon neutrality,1
15,NipponSteel,2023,Contribution to SDGs in society non-steel to contribute to carbon neutrality,1
15,NipponSteel,2023,From “procurement” to “business” segments to contribute to carbon neutrality,3
15,NipponSteel,2023,Flat products to contribute to carbon neutrality,3
15,NipponSteel,2023,Pipes & tubes to contribute to carbon neutrality,3
15,NipponSteel,2023,Overseas steel business to contribute to carbon neutrality,1
15,NipponSteel,2023,Material Bars & wire rods to contribute to carbon neutrality,3
15,NipponSteel,2023,Domestic steel business to contribute to carbon neutrality,1
15,NipponSteel,2023,Construction products to contribute to carbon neutrality,3
15,NipponSteel,2023,Mother mills in Japan—a source of technological prowess to contribute to carbon neutrality,1
15,NipponSteel,2023,Overseas production bases that capture growth to contribute to carbon neutrality,3
15,NipponSteel,2023,Deepening and expansion to contribute to carbon neutrality,3
15,NipponSteel,2023,"Increase in the world’s steel demand, mainly in emerging countries as an opportunity for carbon neutrality",1
15,NipponSteel,2023,Gradual decrease in domestic steel demand in line with the declining population as an opportunity for carbon neutrality,1
15,NipponSteel,2023,"Growth in demand for high-grade steel, including new demand related to carbon neutrality as an opportunity for carbon neutrality",1
15,NipponSteel,2023,Increasing challenges of steel product exports from Japan due to the growing trend toward local production in various regions of the world as an opportunity for carbon neutrality,1
15,NipponSteel,2023,Establishment of carbon neutral steelmaking technology as an opportunity to reestablish overwhelming superiority in the global steel industry as an opportunity for carbon neutrality,1
15,NipponSteel,2023,"Increasing market volatility in prices of raw materials and products, driven by the supply/demand trend in China, accounting for the majority of the global market as an opportunity for carbon neutrality",1
15,NipponSteel,2023,Four pillars of the Medium- to Long-Term Management Plan and evolution into a new further vertically-integrated business structure as an opportunity for carbon neutrality,3
15,NipponSteel,2023,Measures for all four pillars have been implemented according to the roadmap and based on our long-term outlook as an opportunity for carbon neutrality,3
15,NipponSteel,2023,Rebuilding of our domestic steel business to contribute to carbon neutrality,1
15,NipponSteel,2023,Establishment of an efficient and strong production framework at the earliest possible time to contribute to carbon neutrality,3
15,NipponSteel,2023,Rebuilding the earnings base of our domestic mother mills to contribute to carbon neutrality,1
15,NipponSteel,2023,Materiality with due consideration of the corporate philosophy and priorities in manufacturing to contribute to carbon neutrality,3
15,NipponSteel,2023,Pledging to contribute to the creation of a society oriented toward environmental conservation and with low environmental impact to contribute to carbon neutrality,3
15,NipponSteel,2023,"Building of a circular economy through reduction of CO 2 emissions by the three “Eco” initiatives and innovative technology development, and recycling of industrial waste (such as plastics) to contribute to carbon neutrality",14
15,NipponSteel,2023,"Efforts aimed at carbon neutrality by 2050 from two aspects: Provision of high-performance steel products and solutions to reduce CO 2 emission of the society as a whole, and breakthrough technology development to decarbonize steelmaking processes to contribute to carbon neutrality",1
15,NipponSteel,2023,"Commitment to continuing operations as a sustainably growing company by generating profit and raising corporate value from business activities, including sustainability initiatives to contribute to carbon neutrality",-1
15,NipponSteel,2023,"Contribution to society by providing excellent products and services, and distributing profit to employees, government, shareholders, and other stakeholders to contribute to carbon neutrality",3
15,NipponSteel,2024,Opportunities in demand growth for low-carbon steel,1
15,NipponSteel,2024,Coexistence with Communities,9
15,NipponSteel,2024,Some shift to EAF steel with low CO2 emissions in production,1
15,NipponSteel,2024,Continued increase in demand for BF steel due to insufficient increase in EAF steel to satisfy growing worldwide demand,1
15,NipponSteel,2024,Acquire the SuMPO EPD (former EcoLeaf) environmental label for more products,6
15,NipponSteel,2024,"Accelerate the Carbon Neutral Vision (breakthrough technology development, including high-grade steel production in large-sized EAFs and hydrogen steelmaking)",1
15,NipponSteel,2024,Promote the use of direct reduced iron and other measures to reduce CO2 emissions in existing processes,1
15,NipponSteel,2024,Supply of NSCarbolex TM Neutral,3
15,NipponSteel,2024,Needs for a fundamental review of the steelmaking process aimed for decarbonization,1
15,NipponSteel,2024,Facilitate the development and implementation of breakthrough technologies by utilizing government support such as the Green Innovation Fund,0
15,NipponSteel,2024,Consider sharing of cost by society,-1
15,NipponSteel,2024,Potential to gain a great competitive advantage if our technological development and investments advance ahead of global peers,0
15,NipponSteel,2024,Increase in investment burden and operating cost for the introduction of breakthrough technologies,0
15,NipponSteel,2024,Carbon Neutral Vision,3
15,NipponSteel,2024,Infrastructures that Support the Strategies,6
15,NipponSteel,2024,R&D Activities,0
15,NipponSteel,2024,Intellectual Property Activities,0
15,NipponSteel,2024,Digital Transformation Strategies,6
15,NipponSteel,2024,Contribution to CO2 emission reduction of the lifecycle of a customer’s product by contributing to energy saving and longer maintenance cycle of the product,-1
